Comunidades y Ciudades Autnomas,Provincias,Periodo,Total
09 Catalua,Lleida,2018,253
09 Catalua,Lleida,2018,283
09 Catalua,Lleida,2018,281
09 Catalua,Lleida,2017,186
09 Catalua,Lleida,2017,259
09 Catalua,Lleida,2017,220
09 Catalua,Lleida,2017,236
09 Catalua,Lleida,2017,243
09 Catalua,Lleida,2017,249
09 Catalua,Lleida,2017,277
09 Catalua,Lleida,2017,283
09 Catalua,Lleida,2017,176
09 Catalua,Lleida,2017,236
09 Catalua,Lleida,2017,226
09 Catalua,Lleida,2017,229
09 Catalua,Lleida,2016,188
09 Catalua,Lleida,2016,210
09 Catalua,Lleida,2016,170
09 Catalua,Lleida,2016,209
09 Catalua,Lleida,2016,223
09 Catalua,Lleida,2016,230
09 Catalua,Lleida,2016,219
09 Catalua,Lleida,2016,216
09 Catalua,Lleida,2016,213
09 Catalua,Lleida,2016,186
09 Catalua,Lleida,2016,204
09 Catalua,Lleida,2016,212
09 Catalua,Lleida,2015,180
09 Catalua,Lleida,2015,143
09 Catalua,Lleida,2015,140
09 Catalua,Lleida,2015,180
09 Catalua,Lleida,2015,194
09 Catalua,Lleida,2015,226
09 Catalua,Lleida,2015,131
09 Catalua,Lleida,2015,139
09 Catalua,Lleida,2015,162
09 Catalua,Lleida,2015,156
09 Catalua,Lleida,2015,204
09 Catalua,Lleida,2015,192
09 Catalua,Lleida,2014,133
09 Catalua,Lleida,2014,140
09 Catalua,Lleida,2014,147
09 Catalua,Lleida,2014,102
09 Catalua,Lleida,2014,114
09 Catalua,Lleida,2014,150
09 Catalua,Lleida,2014,100
09 Catalua,Lleida,2014,119
09 Catalua,Lleida,2014,104
09 Catalua,Lleida,2014,113
09 Catalua,Lleida,2014,129
09 Catalua,Lleida,2014,122
09 Catalua,Lleida,2013,96
09 Catalua,Lleida,2013,81
09 Catalua,Lleida,2013,85
09 Catalua,Lleida,2013,120
09 Catalua,Lleida,2013,140
09 Catalua,Lleida,2013,118
09 Catalua,Lleida,2013,83
09 Catalua,Lleida,2013,120
09 Catalua,Lleida,2013,99
09 Catalua,Lleida,2013,111
09 Catalua,Lleida,2013,161
09 Catalua,Lleida,2013,169
09 Catalua,Lleida,2012,166
09 Catalua,Lleida,2012,111
09 Catalua,Lleida,2012,116
09 Catalua,Lleida,2012,87
09 Catalua,Lleida,2012,154
09 Catalua,Lleida,2012,157
09 Catalua,Lleida,2012,125
09 Catalua,Lleida,2012,116
09 Catalua,Lleida,2012,70
09 Catalua,Lleida,2012,107
09 Catalua,Lleida,2012,135
09 Catalua,Lleida,2012,160
09 Catalua,Lleida,2011,83
09 Catalua,Lleida,2011,117
09 Catalua,Lleida,2011,90
09 Catalua,Lleida,2011,87
09 Catalua,Lleida,2011,141
09 Catalua,Lleida,2011,101
09 Catalua,Lleida,2011,96
09 Catalua,Lleida,2011,116
09 Catalua,Lleida,2011,107
09 Catalua,Lleida,2011,155
09 Catalua,Lleida,2011,198
09 Catalua,Lleida,2011,190
09 Catalua,Lleida,2010,173
09 Catalua,Lleida,2010,155
09 Catalua,Lleida,2010,91
09 Catalua,Lleida,2010,121
09 Catalua,Lleida,2010,174
09 Catalua,Lleida,2010,174
09 Catalua,Lleida,2010,117
09 Catalua,Lleida,2010,128
09 Catalua,Lleida,2010,112
09 Catalua,Lleida,2010,157
09 Catalua,Lleida,2010,226
09 Catalua,Lleida,2010,137
09 Catalua,Lleida,2009,128
09 Catalua,Lleida,2009,154
09 Catalua,Lleida,2009,106
09 Catalua,Lleida,2009,130
09 Catalua,Lleida,2009,127
09 Catalua,Lleida,2009,153
09 Catalua,Lleida,2009,112
09 Catalua,Lleida,2009,154
09 Catalua,Lleida,2009,100
09 Catalua,Lleida,2009,141
09 Catalua,Lleida,2009,102
09 Catalua,Lleida,2009,208
09 Catalua,Lleida,2008,109
09 Catalua,Lleida,2008,113
09 Catalua,Lleida,2008,146
09 Catalua,Lleida,2008,162
09 Catalua,Lleida,2008,147
09 Catalua,Lleida,2008,186
09 Catalua,Lleida,2008,215
09 Catalua,Lleida,2008,179
09 Catalua,Lleida,2008,260
09 Catalua,Lleida,2008,200
09 Catalua,Lleida,2008,229
09 Catalua,Lleida,2008,360
09 Catalua,Lleida,2007,207
09 Catalua,Lleida,2007,270
09 Catalua,Lleida,2007,230
09 Catalua,Lleida,2007,257
09 Catalua,Lleida,2007,352
09 Catalua,Lleida,2007,336
09 Catalua,Lleida,2007,345
09 Catalua,Lleida,2007,403
09 Catalua,Lleida,2007,337
09 Catalua,Lleida,2007,364
09 Catalua,Lleida,2007,367
09 Catalua,Lleida,2007,506
09 Catalua,Lleida,2023,323
09 Catalua,Lleida,2023,446
09 Catalua,Lleida,2023,391
09 Catalua,Lleida,2023,429
09 Catalua,Lleida,2022,352
09 Catalua,Lleida,2022,335
09 Catalua,Lleida,2022,425
09 Catalua,Lleida,2022,346
09 Catalua,Lleida,2022,375
09 Catalua,Lleida,2022,300
09 Catalua,Lleida,2022,361
09 Catalua,Lleida,2022,325
09 Catalua,Lleida,2022,388
09 Catalua,Lleida,2022,425
09 Catalua,Lleida,2022,393
09 Catalua,Lleida,2022,323
09 Catalua,Lleida,2021,426
09 Catalua,Lleida,2021,409
09 Catalua,Lleida,2021,366
09 Catalua,Lleida,2021,355
09 Catalua,Lleida,2021,331
09 Catalua,Lleida,2021,344
09 Catalua,Lleida,2021,343
09 Catalua,Lleida,2021,357
09 Catalua,Lleida,2021,325
09 Catalua,Lleida,2021,413
09 Catalua,Lleida,2021,395
09 Catalua,Lleida,2021,382
09 Catalua,Lleida,2020,281
09 Catalua,Lleida,2020,281
09 Catalua,Lleida,2020,263
09 Catalua,Lleida,2020,232
09 Catalua,Lleida,2020,227
09 Catalua,Lleida,2020,210
09 Catalua,Lleida,2020,169
09 Catalua,Lleida,2020,118
09 Catalua,Lleida,2020,186
09 Catalua,Lleida,2020,300
09 Catalua,Lleida,2020,291
09 Catalua,Lleida,2020,382
09 Catalua,Lleida,2019,248
09 Catalua,Lleida,2019,226
09 Catalua,Lleida,2019,257
09 Catalua,Lleida,2019,212
09 Catalua,Lleida,2019,285
09 Catalua,Lleida,2019,353
09 Catalua,Lleida,2019,261
09 Catalua,Lleida,2019,281
09 Catalua,Lleida,2019,214
09 Catalua,Lleida,2019,304
09 Catalua,Lleida,2019,249
09 Catalua,Lleida,2019,302
09 Catalua,Lleida,2018,246
09 Catalua,Lleida,2018,242
09 Catalua,Lleida,2018,264
09 Catalua,Lleida,2018,235
09 Catalua,Lleida,2018,325
09 Catalua,Lleida,2018,312
09 Catalua,Lleida,2018,329
09 Catalua,Lleida,2018,352
09 Catalua,Lleida,2018,225
09 Catalua,Lleida,2018,255
09 Catalua,Lleida,2018,306
09 Catalua,Lleida,2018,288
09 Catalua,Lleida,2017,226
09 Catalua,Lleida,2017,264
09 Catalua,Lleida,2017,235
09 Catalua,Lleida,2017,256
09 Catalua,Lleida,2017,244
09 Catalua,Lleida,2017,254
09 Catalua,Lleida,2017,254
09 Catalua,Lleida,2017,284
09 Catalua,Lleida,2017,194
09 Catalua,Lleida,2017,257
09 Catalua,Lleida,2017,227
09 Catalua,Lleida,2017,234
09 Catalua,Lleida,2016,198
09 Catalua,Lleida,2016,208
09 Catalua,Lleida,2016,177
09 Catalua,Lleida,2016,209
09 Catalua,Lleida,2016,230
09 Catalua,Lleida,2016,231
09 Catalua,Lleida,2016,231
09 Catalua,Lleida,2016,229
09 Catalua,Lleida,2016,218
09 Catalua,Lleida,2016,214
09 Catalua,Lleida,2016,246
09 Catalua,Lleida,2016,242
09 Catalua,Lleida,2015,169
09 Catalua,Lleida,2015,160
09 Catalua,Lleida,2015,162
09 Catalua,Lleida,2015,205
09 Catalua,Lleida,2015,220
09 Catalua,Lleida,2015,241
09 Catalua,Lleida,2015,166
09 Catalua,Lleida,2015,155
09 Catalua,Lleida,2015,184
09 Catalua,Lleida,2015,193
09 Catalua,Lleida,2015,227
09 Catalua,Lleida,2015,233
09 Catalua,Lleida,2014,158
09 Catalua,Lleida,2014,179
09 Catalua,Lleida,2014,186
09 Catalua,Lleida,2014,139
09 Catalua,Lleida,2014,147
09 Catalua,Lleida,2014,178
09 Catalua,Lleida,2014,162
09 Catalua,Lleida,2014,172
09 Catalua,Lleida,2014,156
09 Catalua,Lleida,2014,166
09 Catalua,Lleida,2014,179
09 Catalua,Lleida,2014,205
09 Catalua,Lleida,2013,143
09 Catalua,Lleida,2013,159
09 Catalua,Lleida,2013,133
09 Catalua,Lleida,2013,152
09 Catalua,Lleida,2013,267
09 Catalua,Lleida,2013,160
09 Catalua,Lleida,2013,180
09 Catalua,Lleida,2013,222
09 Catalua,Lleida,2013,225
09 Catalua,Lleida,2013,174
09 Catalua,Lleida,2013,277
09 Catalua,Lleida,2013,257
09 Catalua,Lleida,2012,221
09 Catalua,Lleida,2012,216
09 Catalua,Lleida,2012,247
09 Catalua,Lleida,2012,151
09 Catalua,Lleida,2012,287
09 Catalua,Lleida,2012,228
09 Catalua,Lleida,2012,164
09 Catalua,Lleida,2012,230
09 Catalua,Lleida,2012,105
09 Catalua,Lleida,2012,135
09 Catalua,Lleida,2012,217
09 Catalua,Lleida,2012,331
09 Catalua,Lleida,2011,135
09 Catalua,Lleida,2011,300
09 Catalua,Lleida,2011,144
09 Catalua,Lleida,2011,180
09 Catalua,Lleida,2011,215
09 Catalua,Lleida,2011,170
09 Catalua,Lleida,2011,151
09 Catalua,Lleida,2011,212
09 Catalua,Lleida,2011,164
09 Catalua,Lleida,2011,336
09 Catalua,Lleida,2011,331
09 Catalua,Lleida,2011,313
09 Catalua,Lleida,2010,285
09 Catalua,Lleida,2010,239
09 Catalua,Lleida,2010,158
09 Catalua,Lleida,2010,199
09 Catalua,Lleida,2010,364
09 Catalua,Lleida,2010,331
09 Catalua,Lleida,2010,277
09 Catalua,Lleida,2010,210
09 Catalua,Lleida,2010,212
09 Catalua,Lleida,2010,270
09 Catalua,Lleida,2010,405
09 Catalua,Lleida,2010,289
09 Catalua,Lleida,2009,299
09 Catalua,Lleida,2009,332
09 Catalua,Lleida,2009,213
09 Catalua,Lleida,2009,265
09 Catalua,Lleida,2009,290
09 Catalua,Lleida,2009,300
09 Catalua,Lleida,2009,223
09 Catalua,Lleida,2009,266
09 Catalua,Lleida,2009,275
09 Catalua,Lleida,2009,340
09 Catalua,Lleida,2009,232
09 Catalua,Lleida,2009,367
09 Catalua,Lleida,2008,306
09 Catalua,Lleida,2008,298
09 Catalua,Lleida,2008,444
09 Catalua,Lleida,2008,356
09 Catalua,Lleida,2008,389
09 Catalua,Lleida,2008,458
09 Catalua,Lleida,2008,441
09 Catalua,Lleida,2008,445
09 Catalua,Lleida,2008,543
09 Catalua,Lleida,2008,496
09 Catalua,Lleida,2008,508
09 Catalua,Lleida,2008,734
09 Catalua,Lleida,2007,418
09 Catalua,Lleida,2007,695
09 Catalua,Lleida,2007,607
09 Catalua,Lleida,2007,625
09 Catalua,Lleida,2007,713
09 Catalua,Lleida,2007,632
09 Catalua,Lleida,2007,669
09 Catalua,Lleida,2007,865
09 Catalua,Lleida,2007,708
09 Catalua,Lleida,2007,716
09 Catalua,Lleida,2007,770
09 Catalua,Lleida,2007,1004
09 Catalua,Lleida,2023,34
09 Catalua,Lleida,2023,50
09 Catalua,Lleida,2023,38
09 Catalua,Lleida,2023,49
09 Catalua,Lleida,2022,54
09 Catalua,Lleida,2022,45
09 Catalua,Lleida,2022,55
09 Catalua,Lleida,2022,33
09 Catalua,Lleida,2022,47
09 Catalua,Lleida,2022,29
09 Catalua,Lleida,2022,48
09 Catalua,Lleida,2022,35
09 Catalua,Lleida,2022,49
09 Catalua,Lleida,2022,49
09 Catalua,Lleida,2022,50
09 Catalua,Lleida,2022,40
09 Catalua,Lleida,2021,51
09 Catalua,Lleida,2021,51
09 Catalua,Lleida,2021,30
09 Catalua,Lleida,2021,46
09 Catalua,Lleida,2021,43
09 Catalua,Lleida,2021,46
09 Catalua,Lleida,2021,36
09 Catalua,Lleida,2021,47
09 Catalua,Lleida,2021,45
09 Catalua,Lleida,2021,56
09 Catalua,Lleida,2021,121
09 Catalua,Lleida,2021,41
09 Catalua,Lleida,2020,40
09 Catalua,Lleida,2020,26
09 Catalua,Lleida,2020,36
09 Catalua,Lleida,2020,34
09 Catalua,Lleida,2020,32
09 Catalua,Lleida,2020,30
09 Catalua,Lleida,2020,27
09 Catalua,Lleida,2020,17
09 Catalua,Lleida,2020,27
09 Catalua,Lleida,2020,33
09 Catalua,Lleida,2020,42
09 Catalua,Lleida,2020,48
09 Catalua,Lleida,2019,38
09 Catalua,Lleida,2019,37
09 Catalua,Lleida,2019,42
09 Catalua,Lleida,2019,32
09 Catalua,Lleida,2019,56
09 Catalua,Lleida,2019,65
09 Catalua,Lleida,2019,40
09 Catalua,Lleida,2019,52
09 Catalua,Lleida,2019,39
09 Catalua,Lleida,2019,36
09 Catalua,Lleida,2019,66
09 Catalua,Lleida,2019,55
09 Catalua,Lleida,2018,41
09 Catalua,Lleida,2018,48
09 Catalua,Lleida,2018,51
09 Catalua,Lleida,2018,37
09 Catalua,Lleida,2018,51
09 Catalua,Lleida,2018,49
09 Catalua,Lleida,2018,60
09 Catalua,Lleida,2018,46
09 Catalua,Lleida,2018,57
09 Catalua,Lleida,2018,43
09 Catalua,Lleida,2018,37
09 Catalua,Lleida,2018,46
09 Catalua,Lleida,2017,36
09 Catalua,Lleida,2017,39
09 Catalua,Lleida,2017,43
09 Catalua,Lleida,2017,23
09 Catalua,Lleida,2017,43
09 Catalua,Lleida,2017,39
09 Catalua,Lleida,2017,57
09 Catalua,Lleida,2017,45
09 Catalua,Lleida,2017,26
09 Catalua,Lleida,2017,35
09 Catalua,Lleida,2017,47
09 Catalua,Lleida,2017,41
09 Catalua,Lleida,2016,30
09 Catalua,Lleida,2016,38
09 Catalua,Lleida,2016,31
09 Catalua,Lleida,2016,29
09 Catalua,Lleida,2016,43
09 Catalua,Lleida,2016,44
09 Catalua,Lleida,2016,46
09 Catalua,Lleida,2016,34
09 Catalua,Lleida,2016,51
09 Catalua,Lleida,2016,29
09 Catalua,Lleida,2016,31
09 Catalua,Lleida,2016,32
09 Catalua,Lleida,2015,66
09 Catalua,Lleida,2015,27
09 Catalua,Lleida,2015,15
09 Catalua,Lleida,2015,24
09 Catalua,Lleida,2015,35
09 Catalua,Lleida,2015,32
09 Catalua,Lleida,2015,18
09 Catalua,Lleida,2015,25
09 Catalua,Lleida,2015,26
09 Catalua,Lleida,2015,19
09 Catalua,Lleida,2015,30
09 Catalua,Lleida,2015,19
09 Catalua,Lleida,2014,26
09 Catalua,Lleida,2014,18
09 Catalua,Lleida,2014,22
09 Catalua,Lleida,2014,19
09 Catalua,Lleida,2014,21
09 Catalua,Lleida,2014,20
09 Catalua,Lleida,2014,16
09 Catalua,Lleida,2014,18
09 Catalua,Lleida,2014,21
09 Catalua,Lleida,2014,27
09 Catalua,Lleida,2014,23
09 Catalua,Lleida,2014,18
09 Catalua,Lleida,2013,18
09 Catalua,Lleida,2013,14
09 Catalua,Lleida,2013,19
09 Catalua,Lleida,2013,20
09 Catalua,Lleida,2013,20
09 Catalua,Lleida,2013,19
09 Catalua,Lleida,2013,31
09 Catalua,Lleida,2013,18
09 Catalua,Lleida,2013,7
09 Catalua,Lleida,2013,16
09 Catalua,Lleida,2013,24
09 Catalua,Lleida,2013,24
09 Catalua,Lleida,2012,18
09 Catalua,Lleida,2012,22
09 Catalua,Lleida,2012,13
09 Catalua,Lleida,2012,18
09 Catalua,Lleida,2012,16
09 Catalua,Lleida,2012,16
09 Catalua,Lleida,2012,16
09 Catalua,Lleida,2012,11
09 Catalua,Lleida,2012,74
09 Catalua,Lleida,2012,50
09 Catalua,Lleida,2012,25
09 Catalua,Lleida,2012,25
09 Catalua,Lleida,2011,25
09 Catalua,Lleida,2011,15
09 Catalua,Lleida,2011,22
09 Catalua,Lleida,2011,13
09 Catalua,Lleida,2011,27
09 Catalua,Lleida,2011,18
09 Catalua,Lleida,2011,14
09 Catalua,Lleida,2011,14
09 Catalua,Lleida,2011,16
09 Catalua,Lleida,2011,14
09 Catalua,Lleida,2011,24
09 Catalua,Lleida,2011,23
09 Catalua,Lleida,2010,18
09 Catalua,Lleida,2010,15
09 Catalua,Lleida,2010,20
09 Catalua,Lleida,2010,14
09 Catalua,Lleida,2010,22
09 Catalua,Lleida,2010,22
09 Catalua,Lleida,2010,28
09 Catalua,Lleida,2010,28
09 Catalua,Lleida,2010,15
09 Catalua,Lleida,2010,20
09 Catalua,Lleida,2010,23
09 Catalua,Lleida,2010,19
09 Catalua,Lleida,2009,17
09 Catalua,Lleida,2009,9
09 Catalua,Lleida,2009,40
09 Catalua,Lleida,2009,22
09 Catalua,Lleida,2009,13
09 Catalua,Lleida,2009,30
09 Catalua,Lleida,2009,31
09 Catalua,Lleida,2009,17
09 Catalua,Lleida,2009,12
09 Catalua,Lleida,2009,16
09 Catalua,Lleida,2009,13
09 Catalua,Lleida,2009,19
09 Catalua,Lleida,2008,13
09 Catalua,Lleida,2008,19
09 Catalua,Lleida,2008,21
09 Catalua,Lleida,2008,24
09 Catalua,Lleida,2008,12
09 Catalua,Lleida,2008,10
09 Catalua,Lleida,2008,29
09 Catalua,Lleida,2008,18
09 Catalua,Lleida,2008,42
09 Catalua,Lleida,2008,35
09 Catalua,Lleida,2008,59
09 Catalua,Lleida,2008,67
09 Catalua,Lleida,2007,47
09 Catalua,Lleida,2007,34
09 Catalua,Lleida,2007,45
09 Catalua,Lleida,2007,65
09 Catalua,Lleida,2007,121
09 Catalua,Lleida,2007,49
09 Catalua,Lleida,2007,56
09 Catalua,Lleida,2007,71
09 Catalua,Lleida,2007,79
09 Catalua,Lleida,2007,63
09 Catalua,Lleida,2007,60
09 Catalua,Lleida,2007,89
09 Catalua,Tarragona,2023,1033
09 Catalua,Tarragona,2023,1315
09 Catalua,Tarragona,2023,1174
09 Catalua,Tarragona,2023,1405
09 Catalua,Tarragona,2022,1061
09 Catalua,Tarragona,2022,1478
09 Catalua,Tarragona,2022,1183
09 Catalua,Tarragona,2022,1554
09 Catalua,Tarragona,2022,1253
09 Catalua,Tarragona,2022,1496
09 Catalua,Tarragona,2022,1375
09 Catalua,Tarragona,2022,1308
09 Catalua,Tarragona,2022,1171
09 Catalua,Tarragona,2022,1417
09 Catalua,Tarragona,2022,1228
09 Catalua,Tarragona,2022,1265
09 Catalua,Tarragona,2021,1242
09 Catalua,Tarragona,2021,1155
09 Catalua,Tarragona,2021,1058
09 Catalua,Tarragona,2021,1268
09 Catalua,Tarragona,2021,1377
09 Catalua,Tarragona,2021,1119
09 Catalua,Tarragona,2021,1176
09 Catalua,Tarragona,2021,1179
09 Catalua,Tarragona,2021,1073
09 Catalua,Tarragona,2021,1104
09 Catalua,Tarragona,2021,875
09 Catalua,Tarragona,2021,964
09 Catalua,Tarragona,2020,886
09 Catalua,Tarragona,2020,964
09 Catalua,Tarragona,2020,875
09 Catalua,Tarragona,2020,885
09 Catalua,Tarragona,2020,722
09 Catalua,Tarragona,2020,657
09 Catalua,Tarragona,2020,539
09 Catalua,Tarragona,2020,443
09 Catalua,Tarragona,2020,531
09 Catalua,Tarragona,2020,764
09 Catalua,Tarragona,2020,960
09 Catalua,Tarragona,2020,1012
09 Catalua,Tarragona,2019,791
09 Catalua,Tarragona,2019,819
09 Catalua,Tarragona,2019,974
09 Catalua,Tarragona,2019,773
09 Catalua,Tarragona,2019,846
09 Catalua,Tarragona,2019,1084
09 Catalua,Tarragona,2019,935
09 Catalua,Tarragona,2019,1106
09 Catalua,Tarragona,2019,864
09 Catalua,Tarragona,2019,881
09 Catalua,Tarragona,2019,891
09 Catalua,Tarragona,2019,1117
09 Catalua,Tarragona,2018,719
09 Catalua,Tarragona,2018,1012
09 Catalua,Tarragona,2018,1004
09 Catalua,Tarragona,2018,837
09 Catalua,Tarragona,2018,985
09 Catalua,Tarragona,2018,1001
09 Catalua,Tarragona,2018,966
09 Catalua,Tarragona,2018,931
09 Catalua,Tarragona,2018,852
09 Catalua,Tarragona,2018,786
09 Catalua,Tarragona,2018,830
09 Catalua,Tarragona,2018,1044
09 Catalua,Tarragona,2017,758
09 Catalua,Tarragona,2017,954
09 Catalua,Tarragona,2017,781
09 Catalua,Tarragona,2017,789
09 Catalua,Tarragona,2017,924
09 Catalua,Tarragona,2017,1051
09 Catalua,Tarragona,2017,871
09 Catalua,Tarragona,2017,987
09 Catalua,Tarragona,2017,673
09 Catalua,Tarragona,2017,828
09 Catalua,Tarragona,2017,732
09 Catalua,Tarragona,2017,975
09 Catalua,Tarragona,2016,751
09 Catalua,Tarragona,2016,812
09 Catalua,Tarragona,2016,745
09 Catalua,Tarragona,2016,746
09 Catalua,Tarragona,2016,874
09 Catalua,Tarragona,2016,775
09 Catalua,Tarragona,2016,741
09 Catalua,Tarragona,2016,689
09 Catalua,Tarragona,2016,646
09 Catalua,Tarragona,2016,591
09 Catalua,Tarragona,2016,594
09 Catalua,Tarragona,2016,649
09 Catalua,Tarragona,2015,635
09 Catalua,Tarragona,2015,572
09 Catalua,Tarragona,2015,592
09 Catalua,Tarragona,2015,669
09 Catalua,Tarragona,2015,575
09 Catalua,Tarragona,2015,725
09 Catalua,Tarragona,2015,592
09 Catalua,Tarragona,2015,683
09 Catalua,Tarragona,2015,552
09 Catalua,Tarragona,2015,492
09 Catalua,Tarragona,2015,589
09 Catalua,Tarragona,2015,655
09 Catalua,Tarragona,2014,576
09 Catalua,Tarragona,2014,570
09 Catalua,Tarragona,2014,587
09 Catalua,Tarragona,2014,448
09 Catalua,Tarragona,2014,593
09 Catalua,Tarragona,2014,673
09 Catalua,Tarragona,2014,562
09 Catalua,Tarragona,2014,568
09 Catalua,Tarragona,2014,525
09 Catalua,Tarragona,2014,536
09 Catalua,Tarragona,2014,525
09 Catalua,Tarragona,2014,692
09 Catalua,Tarragona,2013,529
09 Catalua,Tarragona,2013,557
09 Catalua,Tarragona,2013,470
09 Catalua,Tarragona,2013,564
09 Catalua,Tarragona,2013,625
09 Catalua,Tarragona,2013,668
09 Catalua,Tarragona,2013,543
09 Catalua,Tarragona,2013,782
09 Catalua,Tarragona,2013,506
09 Catalua,Tarragona,2013,390
09 Catalua,Tarragona,2013,852
09 Catalua,Tarragona,2013,803
09 Catalua,Tarragona,2012,463
09 Catalua,Tarragona,2012,610
09 Catalua,Tarragona,2012,739
09 Catalua,Tarragona,2012,513
09 Catalua,Tarragona,2012,706
09 Catalua,Tarragona,2012,574
09 Catalua,Tarragona,2012,545
09 Catalua,Tarragona,2012,466
09 Catalua,Tarragona,2012,428
09 Catalua,Tarragona,2012,460
09 Catalua,Tarragona,2012,780
09 Catalua,Tarragona,2012,807
09 Catalua,Tarragona,2011,405
09 Catalua,Tarragona,2011,659
09 Catalua,Tarragona,2011,391
09 Catalua,Tarragona,2011,510
09 Catalua,Tarragona,2011,675
09 Catalua,Tarragona,2011,578
09 Catalua,Tarragona,2011,379
09 Catalua,Tarragona,2011,552
09 Catalua,Tarragona,2011,523
09 Catalua,Tarragona,2011,675
09 Catalua,Tarragona,2011,851
09 Catalua,Tarragona,2011,688
09 Catalua,Tarragona,2010,571
09 Catalua,Tarragona,2010,552
09 Catalua,Tarragona,2010,423
09 Catalua,Tarragona,2010,558
09 Catalua,Tarragona,2010,713
09 Catalua,Tarragona,2010,782
09 Catalua,Tarragona,2010,617
09 Catalua,Tarragona,2010,579
09 Catalua,Tarragona,2010,601
09 Catalua,Tarragona,2010,604
09 Catalua,Tarragona,2010,686
09 Catalua,Tarragona,2010,692
09 Catalua,Tarragona,2009,504
09 Catalua,Tarragona,2009,645
09 Catalua,Tarragona,2009,526
09 Catalua,Tarragona,2009,514
09 Catalua,Tarragona,2009,600
09 Catalua,Tarragona,2009,572
09 Catalua,Tarragona,2009,515
09 Catalua,Tarragona,2009,444
09 Catalua,Tarragona,2009,457
09 Catalua,Tarragona,2009,507
09 Catalua,Tarragona,2009,438
09 Catalua,Tarragona,2009,599
09 Catalua,Tarragona,2008,417
09 Catalua,Tarragona,2008,505
09 Catalua,Tarragona,2008,564
09 Catalua,Tarragona,2008,632
09 Catalua,Tarragona,2008,660
09 Catalua,Tarragona,2008,798
09 Catalua,Tarragona,2008,652
09 Catalua,Tarragona,2008,809
09 Catalua,Tarragona,2008,979
09 Catalua,Tarragona,2008,832
09 Catalua,Tarragona,2008,1027
09 Catalua,Tarragona,2008,1162
09 Catalua,Tarragona,2007,827
09 Catalua,Tarragona,2007,1098
09 Catalua,Tarragona,2007,1199
09 Catalua,Tarragona,2007,1238
09 Catalua,Tarragona,2007,1467
09 Catalua,Tarragona,2007,1415
09 Catalua,Tarragona,2007,1651
09 Catalua,Tarragona,2007,1879
09 Catalua,Tarragona,2007,1681
09 Catalua,Tarragona,2007,1833
09 Catalua,Tarragona,2007,1835
09 Catalua,Tarragona,2007,2146
09 Catalua,Tarragona,2023,175
09 Catalua,Tarragona,2023,233
09 Catalua,Tarragona,2023,163
09 Catalua,Tarragona,2023,195
09 Catalua,Tarragona,2022,122
09 Catalua,Tarragona,2022,212
09 Catalua,Tarragona,2022,211
09 Catalua,Tarragona,2022,251
09 Catalua,Tarragona,2022,154
09 Catalua,Tarragona,2022,203
09 Catalua,Tarragona,2022,180
09 Catalua,Tarragona,2022,185
09 Catalua,Tarragona,2022,150
09 Catalua,Tarragona,2022,218
09 Catalua,Tarragona,2022,165
09 Catalua,Tarragona,2022,217
09 Catalua,Tarragona,2021,174
09 Catalua,Tarragona,2021,180
09 Catalua,Tarragona,2021,142
09 Catalua,Tarragona,2021,168
09 Catalua,Tarragona,2021,186
09 Catalua,Tarragona,2021,145
09 Catalua,Tarragona,2021,171
09 Catalua,Tarragona,2021,178
09 Catalua,Tarragona,2021,122
09 Catalua,Tarragona,2021,163
09 Catalua,Tarragona,2021,171
09 Catalua,Tarragona,2021,132
09 Catalua,Tarragona,2020,119
09 Catalua,Tarragona,2020,114
09 Catalua,Tarragona,2020,85
09 Catalua,Tarragona,2020,157
09 Catalua,Tarragona,2020,80
09 Catalua,Tarragona,2020,65
09 Catalua,Tarragona,2020,56
09 Catalua,Tarragona,2020,50
09 Catalua,Tarragona,2020,52
09 Catalua,Tarragona,2020,72
09 Catalua,Tarragona,2020,88
09 Catalua,Tarragona,2020,85
09 Catalua,Tarragona,2019,61
09 Catalua,Tarragona,2019,72
09 Catalua,Tarragona,2019,98
09 Catalua,Tarragona,2019,76
09 Catalua,Tarragona,2019,112
09 Catalua,Tarragona,2019,118
09 Catalua,Tarragona,2019,83
09 Catalua,Tarragona,2019,117
09 Catalua,Tarragona,2019,78
09 Catalua,Tarragona,2019,106
09 Catalua,Tarragona,2019,109
09 Catalua,Tarragona,2019,112
09 Catalua,Tarragona,2018,87
09 Catalua,Tarragona,2018,190
09 Catalua,Tarragona,2018,119
09 Catalua,Tarragona,2018,153
09 Catalua,Tarragona,2018,139
09 Catalua,Tarragona,2018,114
09 Catalua,Tarragona,2018,135
09 Catalua,Tarragona,2018,111
09 Catalua,Tarragona,2018,97
09 Catalua,Tarragona,2018,82
09 Catalua,Tarragona,2018,116
09 Catalua,Tarragona,2018,110
09 Catalua,Tarragona,2017,104
09 Catalua,Tarragona,2017,219
09 Catalua,Tarragona,2017,116
09 Catalua,Tarragona,2017,115
09 Catalua,Tarragona,2017,105
09 Catalua,Tarragona,2017,293
09 Catalua,Tarragona,2017,136
09 Catalua,Tarragona,2017,144
09 Catalua,Tarragona,2017,77
09 Catalua,Tarragona,2017,111
09 Catalua,Tarragona,2017,123
09 Catalua,Tarragona,2017,133
09 Catalua,Tarragona,2016,84
09 Catalua,Tarragona,2016,96
09 Catalua,Tarragona,2016,75
