DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL
11/08/2019,11,Baix Llobregat,81234,Molins de Rei,0.01,0.00,0.00,0.01
12/08/2019,2,Alt Empordà,170600,Darnius,0.02,0.00,0.00,0.02
12/08/2019,28,Pla de l'Estany,172180,Vilademuls,0.00,0.00,0.00,0.00
12/08/2019,16,Conca de Barberà,431016,Passanant i Belltall,3.37,0.00,0.00,3.37
12/08/2019,2,Alt Empordà,171404,"Port de la Selva, el",0.00,0.01,0.00,0.01
13/08/2019,17,Garraf,82310,Sant Pere de Ribes,0.02,0.00,0.00,0.02
13/08/2019,11,Baix Llobregat,80207,Begues,0.02,0.00,0.00,0.02
13/08/2019,20,Gironès,170209,Bescanó,0.02,0.00,0.00,0.02
13/08/2019,34,Selva,171805,Santa Coloma de Farners,0.00,0.00,0.00,0.00
13/08/2019,23,Noguera,251348,Menàrguens,0.00,0.60,0.00,0.60
14/08/2019,2,Alt Empordà,172229,Vilaür,0.10,0.00,0.00,0.10
14/08/2019,1,Alt Camp,431205,Querol,0.22,0.20,0.10,0.42
18/08/2019,7,Bages,80594,Castellfollit del Boix,0.00,0.00,0.00,0.00
21/08/2019,10,Baix Empordà,172327,Vilopriu,0.37,0.06,0.00,0.43
21/08/2019,20,Gironès,170792,Girona,0.00,0.00,0.00,0.00
22/08/2019,35,Solsonès,252075,Solsona,0.12,0.00,0.00,0.12
22/08/2019,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.03,0.00,0.00,0.03
24/08/2019,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.16,0.00,0.00,0.16
24/08/2019,2,Alt Empordà,171788,Sant Pere Pescador,0.00,0.35,0.00,0.35
24/08/2019,2,Alt Empordà,172229,Vilaür,0.21,0.00,0.00,0.21
26/08/2019,36,Tarragonès,431482,Tarragona,0.49,0.00,0.00,0.49
26/08/2019,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.01,0.00,0.00,0.01
27/08/2019,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.00,0.00,0.00,0.00
28/08/2019,37,Terra Alta,431172,Prat de Comte,0.02,0.00,0.00,0.02
30/08/2019,11,Baix Llobregat,83015,Viladecans,0.00,0.01,0.00,0.01
30/08/2019,23,Noguera,250024,Àger,0.00,0.00,0.00,0.00
30/08/2019,23,Noguera,250349,Artesa de Segre,0.00,1.62,0.55,1.62
30/08/2019,11,Baix Llobregat,83015,Viladecans,0.00,0.03,0.00,0.03
31/08/2019,37,Terra Alta,430419,Caseres,1.32,0.00,1.85,1.32
31/08/2019,32,Segarra,251327,Massoteres,0.46,0.00,7.63,0.46
31/08/2019,36,Tarragonès,431482,Tarragona,0.28,0.00,0.00,0.28
02/09/2019,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.00,0.91,0.00,0.91
03/09/2019,40,Vallès Occidental,80517,Castellar del Vallès,0.04,0.00,0.00,0.04
03/09/2019,2,Alt Empordà,170329,Cadaqués,0.00,0.00,0.00,0.00
04/09/2019,6,Anoia,80364,Calonge de Segarra,0.00,0.04,0.00,0.04
04/09/2019,35,Solsonès,251667,Pinell de Solsonès,0.35,0.00,0.52,0.35
04/09/2019,2,Alt Empordà,170754,Garrigàs,0.23,0.03,0.39,0.26
05/09/2019,2,Alt Empordà,171024,Maçanet de Cabrenys,0.25,0.25,0.00,0.50
06/09/2019,9,Baix Ebre,431331,Roquetes,0.00,0.01,0.00,0.01
07/09/2019,11,Baix Llobregat,80765,Esparreguera,0.00,0.02,0.00,0.02
07/09/2019,18,Garrigues,250735,Cervià de les Garrigues,0.83,0.98,0.11,1.81
08/09/2019,26,Pallars Sobirà,259031,"Guingueta d'Àneu, la",2.38,9.44,0.00,11.82
10/09/2019,23,Noguera,252496,Vilanova de l'Aguda,0.00,0.01,0.00,0.01
10/09/2019,8,Baix Camp,430038,"Albiol, l'",0.00,0.02,0.00,0.02
10/09/2019,22,Montsià,430043,Alcanar,0.00,0.10,0.00,0.10
11/09/2019,7,Bages,81918,Sallent,0.01,0.00,0.00,0.01
12/09/2019,21,Maresme,80095,Argentona,0.00,0.00,0.00,0.00
13/09/2019,6,Anoia,83020,Vilanova del Camí,0.00,0.00,0.00,0.00
14/09/2019,14,Berguedà,80522,Castellar de n'Hug,0.01,0.00,0.00,0.01
14/09/2019,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.02,0.00,0.00,0.02
14/09/2019,38,Urgell,250740,Ciutadilla,0.00,0.05,0.00,0.05
15/09/2019,10,Baix Empordà,172327,Vilopriu,0.00,0.00,0.00,0.00
15/09/2019,10,Baix Empordà,172327,Vilopriu,0.00,0.00,0.00,0.00
15/09/2019,10,Baix Empordà,172327,Vilopriu,0.00,0.00,0.00,0.00
17/09/2019,6,Anoia,83020,Vilanova del Camí,0.01,0.00,0.00,0.01
18/09/2019,23,Noguera,250349,Artesa de Segre,0.00,0.28,0.00,0.28
18/09/2019,7,Bages,80023,Aguilar de Segarra,0.00,0.05,0.00,0.05
19/09/2019,11,Baix Llobregat,83015,Viladecans,0.00,0.10,0.00,0.10
19/09/2019,20,Gironès,171668,Sant Jordi Desvalls,0.00,0.00,0.00,0.00
19/09/2019,29,Priorat,430496,Cornudella de Montsant,0.00,0.04,0.00,0.04
20/09/2019,14,Berguedà,81751,Puig-reig,0.08,0.00,0.00,0.08
20/09/2019,6,Anoia,83020,Vilanova del Camí,0.16,0.00,0.00,0.16
20/09/2019,6,Anoia,83020,Vilanova del Camí,0.09,0.00,0.00,0.09
22/09/2019,1,Alt Camp,430017,Aiguamúrcia,0.00,0.00,0.00,0.00
25/09/2019,16,Conca de Barberà,430862,Montblanc,0.00,0.06,0.00,0.06
26/09/2019,23,Noguera,250791,Cubells,0.05,0.00,0.34,0.05
01/10/2019,6,Anoia,83020,Vilanova del Camí,0.00,0.00,0.00,0.00
05/10/2019,23,Noguera,250404,Balaguer,0.00,0.39,2.43,0.39
05/10/2019,4,Alt Urgell,251556,Organyà,0.00,0.10,0.02,0.10
06/10/2019,42,Moianès,81385,Moià,0.02,0.00,0.00,0.02
07/10/2019,34,Selva,170097,Arbúcies,0.00,0.00,0.00,0.00
07/10/2019,7,Bages,81419,Navàs,0.01,0.00,0.00,0.01
09/10/2019,15,Cerdanya,170828,Guils de Cerdanya,0.00,0.00,0.00,0.00
10/10/2019,41,Vallès Oriental,81810,"Roca del Vallès, la",0.02,0.00,0.00,0.02
10/10/2019,40,Vallès Occidental,82233,Sant Llorenç Savall,0.03,0.00,0.00,0.03
12/10/2019,14,Berguedà,81751,Puig-reig,0.06,0.03,0.00,0.09
15/10/2019,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.00,0.00,0.00
16/10/2019,34,Selva,170078,Amer,1.12,0.00,0.00,1.12
16/10/2019,27,Pla d'Urgell,252304,Torregrossa,0.00,0.20,0.01,0.20
16/10/2019,2,Alt Empordà,170643,Espolla,0.03,0.00,0.12,0.03
18/10/2019,28,Pla de l'Estany,171371,Porqueres,0.06,0.00,0.00,0.06
25/10/2019,37,Terra Alta,430568,"Fatarella, la",0.00,0.00,0.00,0.00
03/11/2019,41,Vallès Oriental,82021,Sant Celoni,0.01,0.00,0.00,0.01
03/11/2019,41,Vallès Oriental,82021,Sant Celoni,0.00,0.01,0.00,0.01
11/11/2019,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.08,0.00,0.08
13/11/2019,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.02,0.00,0.02
19/11/2019,25,Pallars Jussà,252154,Talarn,0.00,0.09,0.00,0.09
27/11/2019,16,Conca de Barberà,430862,Montblanc,0.00,0.08,0.10,0.08
09/12/2019,36,Tarragonès,431310,Roda de Berà,0.70,0.00,0.00,0.70
11/12/2019,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.65,0.00,0.65
13/12/2019,9,Baix Ebre,430081,Alfara de Carles,0.00,0.01,0.00,0.01
15/12/2019,29,Priorat,431140,Porrera,0.00,0.00,0.00,0.00
15/12/2019,13,Barcelonès,82457,Santa Coloma de Gramenet,0.00,0.00,0.00,0.00
01/01/2020,3,Alt Penedès,80919,Gelida,0.00,0.00,0.00,0.00
03/01/2020,24,Osona,89019,Rupit i Pruit,0.01,0.00,0.00,0.01
04/01/2020,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,0.01,0.00,0.01
07/01/2020,13,Barcelonès,80193,Barcelona,0.00,1.09,0.00,1.09
09/01/2020,34,Selva,170335,Caldes de Malavella,0.00,0.00,0.00,0.00
10/01/2020,31,Ripollès,170911,Llanars,0.00,0.10,0.00,0.10
14/01/2020,24,Osona,80266,"Brull, el",0.00,0.13,0.00,0.13
15/01/2020,9,Baix Ebre,431554,Tortosa,0.00,1.04,0.00,1.04
18/01/2020,16,Conca de Barberà,430862,Montblanc,0.00,0.40,0.00,0.40
19/01/2020,25,Pallars Jussà,252154,Talarn,0.00,0.19,0.00,0.19
03/02/2020,11,Baix Llobregat,83015,Viladecans,0.00,0.00,0.00,0.00
03/02/2020,32,Segarra,250557,Biosca,0.00,0.25,0.00,0.25
04/02/2020,22,Montsià,430141,Amposta,0.00,1.70,0.00,1.70
04/02/2020,4,Alt Urgell,259101,Josa i Tuixén,0.00,0.15,0.00,0.15
05/02/2020,15,Cerdanya,250518,Bellver de Cerdanya,0.00,1.25,0.04,1.25
10/02/2020,33,Segrià,251207,Lleida,0.15,0.00,0.00,0.15
13/02/2020,37,Terra Alta,430640,Gandesa,0.00,0.30,0.00,0.30
19/02/2020,17,Garraf,80749,Cubelles,0.00,0.10,0.00,0.10
22/02/2020,26,Pallars Sobirà,251832,Rialp,0.00,0.75,0.00,0.75
23/02/2020,12,Baix Penedès,430516,Cunit,0.00,0.00,0.00,0.00
24/02/2020,15,Cerdanya,250518,Bellver de Cerdanya,0.00,0.00,0.00,0.00
24/02/2020,19,Garrotxa,171616,Sant Feliu de Pallerols,0.00,0.01,0.00,0.01
26/02/2020,23,Noguera,250024,Àger,0.70,0.00,0.00,0.70
26/02/2020,7,Bages,82129,Sant Feliu Sasserra,0.12,0.00,0.00,0.12
27/02/2020,15,Cerdanya,170694,Fontanals de Cerdanya,0.00,0.00,0.02,0.00
28/02/2020,33,Segrià,251207,Lleida,0.00,0.08,0.00,0.08
28/02/2020,7,Bages,80121,Avinyó,0.00,0.00,0.00,0.00
29/02/2020,11,Baix Llobregat,83015,Viladecans,0.00,0.06,0.00,0.06
29/02/2020,3,Alt Penedès,82883,Torrelles de Foix,0.00,0.02,0.30,0.02
29/02/2020,17,Garraf,83073,Vilanova i la Geltrú,0.00,0.00,0.00,0.00
01/03/2020,3,Alt Penedès,82270,Sant Martí Sarroca,0.00,0.10,0.00,0.10
01/03/2020,15,Cerdanya,251272,Lles de Cerdanya,0.00,0.00,0.00,0.00
04/03/2020,9,Baix Ebre,431554,Tortosa,0.03,0.00,0.00,0.03
05/03/2020,33,Segrià,251207,Lleida,0.02,0.00,0.03,0.02
06/03/2020,33,Segrià,251207,Lleida,0.34,0.18,0.03,0.52
10/03/2020,33,Segrià,251207,Lleida,0.08,0.00,0.00,0.08
10/03/2020,3,Alt Penedès,80137,Avinyonet del Penedès,0.00,0.14,0.00,0.14
11/03/2020,2,Alt Empordà,171352,Pont de Molins,0.08,0.00,0.00,0.08
11/03/2020,16,Conca de Barberà,431303,Rocafort de Queralt,0.00,0.00,0.00,0.00
11/03/2020,33,Segrià,250788,Corbins,0.17,0.30,0.00,0.47
11/03/2020,20,Gironès,170675,Flaçà,0.00,0.00,0.00,0.00
11/03/2020,26,Pallars Sobirà,259010,Vall de Cardós,1.90,3.61,0.00,5.51
12/03/2020,4,Alt Urgell,251403,Montferrer i Castellbò,0.00,4.08,0.00,4.08
12/03/2020,24,Osona,81516,Oristà,0.00,0.04,0.00,0.04
13/03/2020,12,Baix Penedès,431634,"Vendrell, el",0.00,0.22,0.00,0.22
21/03/2020,26,Pallars Sobirà,250827,Espot,0.00,0.35,0.00,0.35
21/03/2020,26,Pallars Sobirà,259031,"Guingueta d'Àneu, la",0.14,2.44,0.00,2.58
09/04/2020,33,Segrià,252043,Seròs,0.03,0.00,0.00,0.03
09/04/2020,34,Selva,170335,Caldes de Malavella,0.01,0.00,0.00,0.01
09/04/2020,34,Selva,170335,Caldes de Malavella,0.00,0.00,0.00,0.00
10/04/2020,7,Bages,80386,Callús,0.09,0.00,0.19,0.09
15/04/2020,32,Segarra,250557,Biosca,0.00,0.02,0.00,0.02
16/04/2020,33,Segrià,251312,Massalcoreig,0.05,0.33,0.00,0.38
18/04/2020,36,Tarragonès,431310,Roda de Berà,0.00,0.00,0.00,0.00
18/04/2020,9,Baix Ebre,431554,Tortosa,0.00,0.02,0.00,0.02
06/05/2020,3,Alt Penedès,80919,Gelida,0.00,0.04,0.00,0.04
07/05/2020,41,Vallès Oriental,80057,"Ametlla del Vallès, l'",0.00,0.00,0.00,0.00
07/05/2020,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.00,0.00,0.00,0.00
08/05/2020,11,Baix Llobregat,80765,Esparreguera,0.00,0.04,0.00,0.04
08/05/2020,41,Vallès Oriental,80235,Bigues i Riells,0.15,0.00,0.03,0.15
16/05/2020,16,Conca de Barberà,431763,Vimbodí i Poblet,0.00,0.00,0.00,0.00
20/05/2020,20,Gironès,170792,Girona,0.00,0.00,0.00,0.00
21/05/2020,20,Gironès,171557,Salt,0.00,0.01,0.00,0.01
22/05/2020,40,Vallès Occidental,80517,Castellar del Vallès,0.01,0.00,0.00,0.01
22/05/2020,35,Solsonès,251636,"Coma i la Pedra, la",0.27,0.00,0.00,0.27
23/05/2020,17,Garraf,83073,Vilanova i la Geltrú,0.00,0.09,2.63,0.09
23/05/2020,41,Vallès Oriental,80235,Bigues i Riells,0.00,0.00,0.00,0.00
24/05/2020,11,Baix Llobregat,80898,Gavà,0.00,0.00,0.00,0.00
24/05/2020,20,Gironès,170890,Llagostera,0.02,0.00,0.00,0.02
24/05/2020,2,Alt Empordà,170160,Bàscara,0.00,0.00,0.00,0.00
26/05/2020,6,Anoia,80713,Copons,0.00,0.00,0.00,0.00
26/05/2020,34,Selva,170335,Caldes de Malavella,0.11,0.00,0.00,0.11
28/05/2020,3,Alt Penedès,81461,Olesa de Bonesvalls,0.00,0.01,0.00,0.01
29/05/2020,23,Noguera,251569,Os de Balaguer,0.03,0.94,4.23,0.97
31/05/2020,10,Baix Empordà,171181,Palamós,0.03,0.00,0.00,0.03
05/06/2020,16,Conca de Barberà,430862,Montblanc,0.04,0.00,0.00,0.04
09/06/2020,36,Tarragonès,431114,"Pobla de Montornès, la",0.00,0.29,0.00,0.29
12/06/2020,33,Segrià,250387,Aitona,0.47,1.98,5.40,2.45
14/06/2020,33,Segrià,251207,Lleida,0.50,0.00,0.00,0.50
15/06/2020,33,Segrià,251207,Lleida,0.29,0.00,0.54,0.29
21/06/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.00,0.02,1.62,0.02
22/06/2020,2,Alt Empordà,171024,Maçanet de Cabrenys,0.00,0.00,0.00,0.00
24/06/2020,25,Pallars Jussà,250984,Gavet de la Conca,0.00,0.52,6.42,0.52
24/06/2020,40,Vallès Occidental,81846,Rubí,0.00,0.02,0.00,0.02
26/06/2020,9,Baix Ebre,431554,Tortosa,0.00,0.06,0.00,0.06
26/06/2020,38,Urgell,250030,Agramunt,1.22,0.12,3.50,1.34
26/06/2020,12,Baix Penedès,431634,"Vendrell, el",0.01,0.00,0.00,0.01
28/06/2020,18,Garrigues,251692,"Pobla de Cérvoles, la",0.04,0.00,0.00,0.04
28/06/2020,11,Baix Llobregat,82212,Sant Just Desvern,0.00,0.03,0.00,0.03
28/06/2020,26,Pallars Sobirà,252094,Sort,0.00,0.00,0.00,0.00
01/07/2020,40,Vallès Occidental,81878,Sabadell,0.00,0.02,0.06,0.02
02/07/2020,33,Segrià,251207,Lleida,0.00,0.11,0.00,0.11
03/07/2020,2,Alt Empordà,170926,Llançà,0.33,3.20,0.00,3.53
04/07/2020,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
06/07/2020,4,Alt Urgell,259097,"Vansa i Fórnols, la",0.00,0.00,0.00,0.00
06/07/2020,14,Berguedà,82994,Vilada,0.01,0.02,0.00,0.03
08/07/2020,20,Gironès,170890,Llagostera,0.10,0.05,1.22,0.15
08/07/2020,23,Noguera,250024,Àger,0.00,0.01,0.00,0.01
08/07/2020,20,Gironès,170890,Llagostera,0.00,0.11,0.00,0.11
08/07/2020,20,Gironès,170792,Girona,0.00,0.01,0.00,0.01
08/07/2020,13,Barcelonès,82457,Santa Coloma de Gramenet,0.00,0.00,0.00,0.00
10/07/2020,38,Urgell,259025,Sant Martí de Riucorb,0.00,0.17,0.00,0.17
10/07/2020,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.06,0.00,0.06
10/07/2020,16,Conca de Barberà,431726,Vilaverd,0.00,0.00,0.00,0.00
11/07/2020,36,Tarragonès,431310,Roda de Berà,0.20,0.88,0.09,1.08
12/07/2020,32,Segarra,251919,Sanaüja,0.00,1.71,1.47,1.71
12/07/2020,23,Noguera,250791,Cubells,0.00,0.08,0.27,0.08
12/07/2020,41,Vallès Oriental,80863,"Franqueses del Vallès, les",0.00,0.00,0.00,0.00
13/07/2020,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.10,0.00,2.73,0.10
13/07/2020,34,Selva,172333,Vilobí d'Onyar,0.18,0.00,0.00,0.18
15/07/2020,17,Garraf,82704,Sitges,0.02,0.00,0.00,0.02
15/07/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.01,0.00,0.80,0.01
16/07/2020,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.00,0.79,0.93,0.79
16/07/2020,3,Alt Penedès,81688,Pontons,0.00,0.01,0.00,0.01
16/07/2020,22,Montsià,430445,"Sénia, la",0.00,1.60,0.00,1.60
16/07/2020,17,Garraf,82704,Sitges,0.00,0.00,0.00,0.00
17/07/2020,21,Maresme,82359,Sant Pol de Mar,0.00,0.00,0.00,0.00
17/07/2020,21,Maresme,80291,Cabrera de Mar,0.00,0.00,0.00,0.00
17/07/2020,8,Baix Camp,430115,Almoster,0.00,0.23,1.38,0.23
18/07/2020,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.00,0.00,0.00
20/07/2020,26,Pallars Sobirà,250390,Baix Pallars,0.00,0.01,0.00,0.01
20/07/2020,10,Baix Empordà,170486,Castell-Platja d'Aro,0.00,0.05,0.12,0.05
20/07/2020,24,Osona,82690,Seva,0.00,0.00,0.00,0.00
21/07/2020,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.01,0.00,0.01
22/07/2020,23,Noguera,250791,Cubells,0.36,0.00,2.08,0.36
23/07/2020,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.28,0.18,0.28
23/07/2020,12,Baix Penedès,430901,"Montmell, el",0.15,0.00,0.00,0.15
23/07/2020,6,Anoia,80446,Capellades,0.00,0.00,0.00,0.00
24/07/2020,21,Maresme,81265,Montgat,0.00,0.27,0.00,0.27
24/07/2020,33,Segrià,251207,Lleida,0.02,0.00,0.00,0.02
24/07/2020,6,Anoia,82861,"Torre de Claramunt, la",0.65,0.00,0.00,0.65
24/07/2020,10,Baix Empordà,170340,Calonge i Sant Antoni,0.02,0.00,0.18,0.02
25/07/2020,21,Maresme,80095,Argentona,0.00,0.01,0.00,0.01
25/07/2020,9,Baix Ebre,430252,Benifallet,0.10,0.00,0.00,0.10
26/07/2020,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.04,0.00,0.04
26/07/2020,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
26/07/2020,32,Segarra,259078,Torrefeta i Florejacs,0.00,0.05,1.34,0.05
27/07/2020,6,Anoia,80446,Capellades,0.00,0.00,0.00,0.00
27/07/2020,33,Segrià,251207,Lleida,0.00,0.11,0.00,0.11
28/07/2020,24,Osona,82690,Seva,0.00,0.00,0.00,0.00
29/07/2020,18,Garrigues,250061,"Albagés, l'",0.00,1.03,0.00,1.03
29/07/2020,1,Alt Camp,430017,Aiguamúrcia,0.00,0.02,0.23,0.02
30/07/2020,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.00,0.35,0.00,0.35
31/07/2020,23,Noguera,250621,Camarasa,0.00,0.28,1.82,0.28
31/07/2020,3,Alt Penedès,82877,Torrelavit,0.00,0.10,0.00,0.10
31/07/2020,36,Tarragonès,431536,Torredembarra,0.01,0.00,0.00,0.01
31/07/2020,11,Baix Llobregat,80898,Gavà,0.00,0.05,0.00,0.05
31/07/2020,20,Gironès,170448,Cassà de la Selva,0.00,0.00,0.00,0.01
01/08/2020,25,Pallars Jussà,252271,"Torre de Cabdella, la",0.00,0.07,0.00,0.07
01/08/2020,4,Alt Urgell,251850,Ribera d'Urgellet,0.00,0.02,0.01,0.02
01/08/2020,8,Baix Camp,430094,Alforja,0.09,0.16,0.06,0.25
02/08/2020,40,Vallès Occidental,82233,Sant Llorenç Savall,0.35,0.00,0.00,0.35
03/08/2020,17,Garraf,82310,Sant Pere de Ribes,0.00,0.00,0.00,0.00
03/08/2020,8,Baix Camp,430537,Duesaigües,0.00,0.01,0.00,0.01
03/08/2020,22,Montsià,430141,Amposta,0.60,4.01,1.06,4.61
03/08/2020,3,Alt Penedès,82495,Santa Fe del Penedès,0.00,0.01,0.00,0.01
04/08/2020,9,Baix Ebre,431331,Roquetes,0.00,0.12,0.00,0.12
05/08/2020,37,Terra Alta,430568,"Fatarella, la",0.13,0.00,0.00,0.13
05/08/2020,11,Baix Llobregat,80667,Castellví de Rosanes,0.01,0.00,0.00,0.01
05/08/2020,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.22,0.10,0.23,0.32
05/08/2020,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
05/08/2020,10,Baix Empordà,179026,Forallac,0.02,0.00,0.50,0.02
06/08/2020,41,Vallès Oriental,82107,Sant Feliu de Codines,0.08,0.00,0.00,0.08
06/08/2020,33,Segrià,250117,Alcarràs,0.00,0.57,0.52,0.57
07/08/2020,23,Noguera,250609,Cabanabona,0.00,0.05,0.29,0.05
08/08/2020,13,Barcelonès,80193,Barcelona,0.00,0.09,0.00,0.09
08/08/2020,23,Noguera,250404,Balaguer,0.00,0.40,0.10,0.40
09/08/2020,4,Alt Urgell,251403,Montferrer i Castellbò,0.00,0.00,0.00,0.00
09/08/2020,39,Aran,252430,Vielha e Mijaran,0.02,0.00,0.00,0.02
10/08/2020,37,Terra Alta,431172,Prat de Comte,0.10,0.00,0.00,0.10
10/08/2020,41,Vallès Oriental,81081,Lliçà de Vall,0.04,0.20,0.00,0.24
10/08/2020,11,Baix Llobregat,80765,Esparreguera,0.00,0.12,0.00,0.12
10/08/2020,17,Garraf,83073,Vilanova i la Geltrú,0.00,0.00,0.00,0.00
10/08/2020,41,Vallès Oriental,81056,"Llagosta, la",0.00,0.02,0.10,0.02
10/08/2020,30,Ribera d'Ebre,430846,Miravet,0.00,0.00,0.00,0.00
10/08/2020,30,Ribera d'Ebre,431779,Vinebre,0.00,0.00,0.00,0.00
10/08/2020,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0.00,0.00,0.00,0.00
11/08/2020,6,Anoia,82861,"Torre de Claramunt, la",0.00,0.00,0.00,0.00
11/08/2020,23,Noguera,251728,Ponts,0.09,0.00,0.02,0.09
11/08/2020,39,Aran,250254,Naut Aran,0.00,0.00,0.00,0.00
12/08/2020,9,Baix Ebre,431042,"Perelló, el",0.00,0.00,0.00,0.00
12/08/2020,22,Montsià,430688,Godall,0.00,0.00,0.00,0.00
13/08/2020,16,Conca de Barberà,431476,Solivella,0.00,0.14,0.53,0.14
13/08/2020,7,Bages,81271,Monistrol de Montserrat,0.00,0.89,0.00,0.89
16/08/2020,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
17/08/2020,7,Bages,80620,Castellnou de Bages,0.00,0.00,0.00,0.00
17/08/2020,7,Bages,80620,Castellnou de Bages,0.00,0.00,0.00,0.00
17/08/2020,33,Segrià,251207,Lleida,0.00,0.52,0.29,0.52
18/08/2020,34,Selva,171030,Maçanet de la Selva,0.01,0.00,0.00,0.01
18/08/2020,23,Noguera,250083,Albesa,0.00,0.66,0.00,0.66
19/08/2020,4,Alt Urgell,259084,Fígols i Alinyà,0.01,0.00,0.00,0.01
19/08/2020,34,Selva,170335,Caldes de Malavella,6.81,4.77,0.19,11.58
19/08/2020,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.00,0.03,0.17,0.03
20/08/2020,6,Anoia,81653,"Pobla de Claramunt, la",0.25,0.27,0.00,0.52
21/08/2020,35,Solsonès,251240,Lladurs,0.00,0.26,0.00,0.26
21/08/2020,25,Pallars Jussà,252347,Tremp,0.00,0.00,0.00,0.00
21/08/2020,14,Berguedà,81424,"Nou de Berguedà, la",0.00,0.00,0.00,0.00
22/08/2020,37,Terra Alta,430568,"Fatarella, la",0.00,0.06,0.00,0.06
22/08/2020,41,Vallès Oriental,81810,"Roca del Vallès, la",0.00,0.00,0.00,0.00
23/08/2020,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",0.01,0.00,0.00,0.01
23/08/2020,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
23/08/2020,36,Tarragonès,431482,Tarragona,0.04,0.00,0.00,0.04
23/08/2020,19,Garrotxa,170216,Beuda,0.00,0.00,0.00,0.00
23/08/2020,40,Vallès Occidental,80543,Castellbisbal,0.00,0.17,0.00,0.17
25/08/2020,22,Montsià,430141,Amposta,0.00,0.89,0.00,0.89
25/08/2020,23,Noguera,251500,Oliola,0.09,0.71,0.27,0.80
25/08/2020,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.36,0.00,0.38,0.36
25/08/2020,38,Urgell,250463,Belianes,0.00,0.20,7.33,0.20
26/08/2020,4,Alt Urgell,250772,Coll de Nargó,0.22,0.00,1.13,0.22
26/08/2020,34,Selva,171931,Sils,0.02,0.00,0.00,0.02
28/08/2020,13,Barcelonès,80193,Barcelona,0.01,0.00,0.00,0.01
30/08/2020,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",0.00,0.00,0.00,0.00
01/09/2020,27,Pla d'Urgell,252521,Vila-sana,0.00,0.16,0.19,0.16
02/09/2020,9,Baix Ebre,439044,"Aldea, l'",0.00,0.15,0.00,0.15
04/09/2020,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
04/09/2020,41,Vallès Oriental,82107,Sant Feliu de Codines,0.00,0.00,0.00,0.00
06/09/2020,40,Vallès Occidental,82798,Terrassa,0.00,0.01,0.00,0.01
06/09/2020,6,Anoia,80446,Capellades,0.00,0.13,0.00,0.13
06/09/2020,1,Alt Camp,430056,Alcover,0.00,0.00,0.00,0.00
06/09/2020,4,Alt Urgell,259101,Josa i Tuixén,0.00,0.00,0.00,0.00
07/09/2020,30,Ribera d'Ebre,431508,Tivissa,0.05,0.00,0.00,0.05
08/09/2020,8,Baix Camp,430094,Alforja,0.00,0.12,0.00,0.12
08/09/2020,14,Berguedà,80168,Bagà,0.00,0.00,0.00,0.00
08/09/2020,16,Conca de Barberà,431055,"Piles, les",0.04,0.00,0.00,0.04
12/09/2020,42,Moianès,81385,Moià,0.00,0.15,0.00,0.15
12/09/2020,36,Tarragonès,431482,Tarragona,0.02,0.00,0.00,0.02
13/09/2020,40,Vallès Occidental,81878,Sabadell,0.00,0.01,0.00,0.01
15/09/2020,37,Terra Alta,430228,Batea,0.04,0.00,0.01,0.04
